datatype,flow,timestamp,value
bitrate,S2,1612299451,9321088
packetcount,S1,1612299451,804
packetcount,Gold,1612299451,1325
packetcount,Bronze,1612299451,1353
bitrate,Bronze,1612299451,15846336
packetcount,Gold,1612299452,1310
bitrate,Gold,1612299452,15342720
packetcount,Bronze,1612299452,1386
packetcount,S2,1612299452,798
bitrate,S2,1612299452,9205728
bitrate,Bronze,1612299452,16232832
packetcount,S1,1612299452,795
bitrate,S1,1612299452,9171120
packetcount,S2,1612299453,798
packetcount,Gold,1612299453,1380
bitrate,Gold,1612299453,16162560
bitrate,S2,1612299453,9205728
packetcount,S1,1612299453,799
bitrate,S1,1612299453,9217264
packetcount,Bronze,1612299453,1312
bitrate,Bronze,1612299453,15366144
packetcount,S2,1612299454,804
bitrate,S2,1612299454,9274944
packetcount,Bronze,1612299454,1482
bitrate,Bronze,1612299454,17357184
bitrate,S1,1612299454,9194192
packetcount,S1,1612299454,797
bitrate,Gold,1612299454,14124672
packetcount,Gold,1612299454,1206
packetcount,Gold,1612299455,1648
bitrate,Gold,1612299455,19301376
packetcount,S2,1612299455,800
bitrate,S2,1612299455,9228800
packetcount,S1,1612299455,802
bitrate,S1,1612299455,9251872
bitrate,Bronze,1612299455,12168768
packetcount,Bronze,1612299455,1039
bitrate,Bronze,1612299456,10857024
packetcount,Bronze,1612299456,927
bitrate,S2,1612299456,9228800
packetcount,S2,1612299456,800
packetcount,Gold,1612299456,1766
packetcount,S1,1612299456,796
bitrate,Gold,1612299456,20683392
bitrate,S1,1612299456,9182656
bitrate,Bronze,1612299457,9884928
packetcount,Bronze,1612299457,844
packetcount,S2,1612299457,801
bitrate,S2,1612299457,9240336
packetcount,S1,1612299457,798
bitrate,S1,1612299457,9205728
packetcount,Gold,1612299457,1846
bitrate,Gold,1612299457,21620352
packetcount,S1,1612299458,802
packetcount,Bronze,1612299458,1168
bitrate,S2,1612299458,9263408
bitrate,Bronze,1612299458,13679616
bitrate,S1,1612299458,9251872
packetcount,S2,1612299458,803
packetcount,Gold,1612299458,1517
bitrate,Gold,1612299458,17767104
packetcount,S1,1612299459,797
packetcount,Bronze,1612299459,1018
bitrate,Bronze,1612299459,11922816
bitrate,S1,1612299459,9194192
bitrate,Gold,1612299459,19582464
packetcount,Gold,1612299459,1672
packetcount,S2,1612299459,802
bitrate,S2,1612299459,9251872
packetcount,S1,1612299460,797
bitrate,Gold,1612299460,17462592
bitrate,S1,1612299460,9194192
packetcount,Gold,1612299460,1491
bitrate,S2,1612299460,9251872
packetcount,S2,1612299460,802
packetcount,Bronze,1612299460,1199
bitrate,Bronze,1612299460,14042688
packetcount,S2,1612299461,799
packetcount,S1,1612299461,790
bitrate,S2,1612299461,9217264
bitrate,S1,1612299461,9113440
bitrate,Gold,1612299461,16396800
packetcount,Gold,1612299461,1400
packetcount,Bronze,1612299461,1300
bitrate,Bronze,1612299461,15225600
packetcount,Bronze,1612299462,1237
packetcount,S2,1612299462,808
bitrate,Bronze,1612299462,14487744
bitrate,S2,1612299462,9321088
packetcount,S1,1612299462,797
bitrate,S1,1612299462,9194192
packetcount,Gold,1612299462,1448
bitrate,Gold,1612299462,16958976
bitrate,S2,1612299463,9182656
packetcount,S2,1612299463,796
bitrate,S1,1612299463,9124976
bitrate,Gold,1612299463,18786048
packetcount,Gold,1612299463,1604
packetcount,S1,1612299463,791
packetcount,Bronze,1612299463,1097
bitrate,Bronze,1612299463,12848064
packetcount,S2,1612299464,802
packetcount,Gold,1612299464,1493
packetcount,S1,1612299464,795
bitrate,S1,1612299464,9171120
bitrate,Gold,1612299464,17486016
bitrate,S2,1612299464,9251872
packetcount,Bronze,1612299464,1198
bitrate,Bronze,1612299464,14030976
packetcount,S1,1612299465,800
bitrate,Gold,1612299465,18247296
packetcount,Gold,1612299465,1558
bitrate,S1,1612299465,9228800
packetcount,S2,1612299465,802
bitrate,Bronze,1612299465,13246272
packetcount,Bronze,1612299465,1131
bitrate,S2,1612299465,9251872
packetcount,S2,1612299466,804
packetcount,Bronze,1612299466,1223
bitrate,Bronze,1612299466,14323776
packetcount,Gold,1612299466,1464
bitrate,Gold,1612299466,17146368
bitrate,S2,1612299466,9274944
packetcount,S1,1612299466,797
bitrate,S1,1612299466,9194192
packetcount,Gold,1612299467,1284
bitrate,Gold,1612299467,15038208
packetcount,Bronze,1612299467,1408
packetcount,S2,1612299467,802
bitrate,S1,1612299467,9171120
bitrate,Bronze,1612299467,16490496
packetcount,S1,1612299467,795
bitrate,S2,1612299467,9251872
packetcount,Gold,1612299468,1677
bitrate,Gold,1612299468,19641024
packetcount,S1,1612299468,797
packetcount,S2,1612299468,800
bitrate,S1,1612299468,9194192
bitrate,S2,1612299468,9228800
bitrate,Bronze,1612299468,11899392
packetcount,Bronze,1612299468,1016
packetcount,Bronze,1612299469,1399
bitrate,Bronze,1612299469,16385088
packetcount,S2,1612299469,802
packetcount,S1,1612299469,790
bitrate,S2,1612299469,9251872
bitrate,S1,1612299469,9113440
bitrate,Gold,1612299469,15202176
packetcount,Gold,1612299469,1298
packetcount,S2,1612299470,802
bitrate,S1,1612299470,9240336
packetcount,S1,1612299470,801
packetcount,Bronze,1612299470,1502
bitrate,Bronze,1612299470,17591424
bitrate,S2,1612299470,9251872
packetcount,Gold,1612299470,1183
bitrate,Gold,1612299470,13855296
packetcount,S1,1612299471,802
packetcount,Bronze,1612299471,1516
bitrate,Bronze,1612299471,17755392
bitrate,S1,1612299471,9251872
packetcount,Gold,1612299471,1167
packetcount,S2,1612299471,805
bitrate,Gold,1612299471,13667904
bitrate,S2,1612299471,9286480
packetcount,S2,1612299472,800
packetcount,Gold,1612299472,1197
bitrate,S2,1612299472,9228800
bitrate,Gold,1612299472,14019264
packetcount,S1,1612299472,794
bitrate,S1,1612299472,9159584
packetcount,Bronze,1612299472,1499
bitrate,Bronze,1612299472,17556288
bitrate,Bronze,1612299473,18212160
packetcount,Bronze,1612299473,1555
packetcount,S2,1612299473,801
bitrate,S2,1612299473,9240336
packetcount,S1,1612299473,797
bitrate,S1,1612299473,9194192
packetcount,Gold,1612299473,1136
bitrate,Gold,1612299473,13304832
bitrate,Bronze,1612299474,17193216
packetcount,S2,1612299474,800
packetcount,Bronze,1612299474,1468
bitrate,S2,1612299474,9228800
bitrate,S1,1612299474,9067296
packetcount,S1,1612299474,786
packetcount,Gold,1612299474,1235
bitrate,Gold,1612299474,14464320
packetcount,S1,1612299475,793
packetcount,S2,1612299475,801
bitrate,S2,1612299475,9240336
bitrate,S1,1612299475,9148048
packetcount,Gold,1612299475,1330
bitrate,Gold,1612299475,15576960
packetcount,Bronze,1612299475,1365
bitrate,Bronze,1612299475,15986880
packetcount,Bronze,1612299476,1432
bitrate,Bronze,1612299476,16771584
packetcount,Gold,1612299476,1269
packetcount,S1,1612299476,789
bitrate,Gold,1612299476,14862528
bitrate,S1,1612299476,9101904
packetcount,S2,1612299476,799
bitrate,S2,1612299476,9217264
packetcount,S1,1612299477,800
bitrate,Bronze,1612299477,16748160
packetcount,Bronze,1612299477,1430
bitrate,S1,1612299477,9228800
packetcount,Gold,1612299477,1256
bitrate,S2,1612299477,9263408
packetcount,S2,1612299477,803
bitrate,Gold,1612299477,14710272
packetcount,S2,1612299478,803
packetcount,S1,1612299478,802
bitrate,S2,1612299478,9263408
bitrate,Gold,1612299478,12297600
packetcount,Gold,1612299478,1050
bitrate,S1,1612299478,9251872
packetcount,Bronze,1612299478,1635
bitrate,Bronze,1612299478,19149120
packetcount,Gold,1612299479,1307
bitrate,Gold,1612299479,15307584
packetcount,S1,1612299479,796
bitrate,S2,1612299479,9240336
packetcount,S2,1612299479,801
bitrate,S1,1612299479,9182656
bitrate,Bronze,1612299479,16221120
packetcount,Bronze,1612299479,1385
packetcount,Bronze,1612299480,1197
packetcount,S2,1612299480,798
bitrate,S2,1612299480,9205728
bitrate,Bronze,1612299480,14019264
packetcount,S1,1612299480,789
bitrate,S1,1612299480,9101904
packetcount,Gold,1612299480,1505
bitrate,Gold,1612299480,17626560
bitrate,Bronze,1612299481,13644480
packetcount,Bronze,1612299481,1165
packetcount,S2,1612299481,806
bitrate,S2,1612299481,9298016
packetcount,S1,1612299481,799
packetcount,Gold,1612299481,1518
bitrate,S1,1612299481,9217264
bitrate,Gold,1612299481,17778816
bitrate,Bronze,1612299482,12063360
packetcount,S1,1612299482,797
packetcount,Bronze,1612299482,1030
bitrate,S1,1612299482,9194192
packetcount,S2,1612299482,796
bitrate,S2,1612299482,9182656
packetcount,Gold,1612299482,1667
bitrate,Gold,1612299482,19523904
bitrate,Bronze,1612299483,14476032
packetcount,Bronze,1612299483,1236
packetcount,S1,1612299483,801
bitrate,S1,1612299483,9240336
bitrate,S2,1612299483,9286480
bitrate,Gold,1612299483,16947264
packetcount,Gold,1612299483,1447
packetcount,S2,1612299483,805
packetcount,S2,1612299484,802
bitrate,Gold,1612299484,17146368
bitrate,S2,1612299484,9251872
packetcount,Gold,1612299484,1464
packetcount,S1,1612299484,797
bitrate,S1,1612299484,9194192
packetcount,Bronze,1612299484,1226
bitrate,Bronze,1612299484,14358912
bitrate,S2,1612299485,9217264
packetcount,S2,1612299485,799
packetcount,Gold,1612299485,1229
bitrate,Gold,1612299485,14394048
packetcount,S1,1612299485,789
bitrate,S1,1612299485,9101904
packetcount,Bronze,1612299485,1473
bitrate,Bronze,1612299485,17251776
packetcount,Gold,1612299486,1320
packetcount,S2,1612299486,804
bitrate,S2,1612299486,9274944
bitrate,Gold,1612299486,15459840
packetcount,S1,1612299486,799
bitrate,S1,1612299486,9217264
packetcount,Bronze,1612299486,1366
bitrate,Bronze,1612299486,15998592
bitrate,S1,1612299487,9217264
packetcount,S1,1612299487,799
bitrate,Bronze,1612299487,14581440
packetcount,Bronze,1612299487,1245
packetcount,S2,1612299487,802
bitrate,S2,1612299487,9251872
packetcount,Gold,1612299487,1443
bitrate,Gold,1612299487,16900416
packetcount,S2,1612299488,800
packetcount,Bronze,1612299488,1231
bitrate,Bronze,1612299488,14417472
bitrate,S2,1612299488,9228800
packetcount,Gold,1612299488,1464
packetcount,S1,1612299488,794
bitrate,S1,1612299488,9159584
bitrate,Gold,1612299488,17146368
bitrate,Bronze,1612299489,14663424
bitrate,S2,1612299489,9240336
packetcount,S2,1612299489,801
bitrate,S1,1612299489,9171120
packetcount,Gold,1612299489,1441
bitrate,Gold,1612299489,16876992
packetcount,Bronze,1612299489,1252
packetcount,S1,1612299489,795
bitrate,S2,1612299490,9240336
packetcount,Gold,1612299490,1218
bitrate,Gold,1612299490,14265216
packetcount,S2,1612299490,801
bitrate,Bronze,1612299490,17275200
packetcount,Bronze,1612299490,1475
packetcount,S1,1612299490,795
bitrate,S1,1612299490,9171120
bitrate,Bronze,1612299491,20835648
bitrate,S2,1612299491,9228800
packetcount,S2,1612299491,800
packetcount,S1,1612299491,798
bitrate,S1,1612299491,9205728
packetcount,Bronze,1612299491,1779
packetcount,Gold,1612299491,913
bitrate,Gold,1612299491,10693056
packetcount,S2,1612299492,802
packetcount,Bronze,1612299492,1794
bitrate,Bronze,1612299492,21011328
bitrate,S2,1612299492,9251872
bitrate,S1,1612299492,9217264
packetcount,S1,1612299492,799
packetcount,Gold,1612299492,894
bitrate,Gold,1612299492,10470528
packetcount,S1,1612299493,799
bitrate,Gold,1612299493,17345472
packetcount,Gold,1612299493,1481
bitrate,S1,1612299493,9217264
packetcount,S2,1612299493,804
bitrate,S2,1612299493,9274944
packetcount,Bronze,1612299493,1205
bitrate,Bronze,1612299493,14112960
bitrate,S1,1612299494,9194192
bitrate,Gold,1612299494,18610368
bitrate,S2,1612299494,9251872
packetcount,S2,1612299494,802
packetcount,S1,1612299494,797
packetcount,Gold,1612299494,1589
packetcount,Bronze,1612299494,1101
bitrate,Bronze,1612299494,12894912
bitrate,S2,1612299495,9240336
bitrate,S1,1612299495,9228800
packetcount,S2,1612299495,801
packetcount,Gold,1612299495,1681
bitrate,Gold,1612299495,19687872
packetcount,S1,1612299495,800
bitrate,Bronze,1612299495,11793984
packetcount,Bronze,1612299495,1007
packetcount,S1,1612299496,794
bitrate,Gold,1612299496,18364416
packetcount,Gold,1612299496,1568
bitrate,S2,1612299496,9205728
packetcount,S2,1612299496,798
bitrate,S1,1612299496,9159584
packetcount,Bronze,1612299496,1129
bitrate,Bronze,1612299496,13222848
packetcount,Bronze,1612299497,1304
bitrate,Bronze,1612299497,15272448
packetcount,S2,1612299497,802
packetcount,S1,1612299497,791
bitrate,S1,1612299497,9124976
bitrate,S2,1612299497,9251872
packetcount,Gold,1612299497,1392
bitrate,Gold,1612299497,16303104
packetcount,S1,1612299498,797
bitrate,Gold,1612299498,14382336
packetcount,S2,1612299498,800
bitrate,S1,1612299498,9194192
bitrate,S2,1612299498,9228800
packetcount,Gold,1612299498,1228
packetcount,Bronze,1612299498,1465
bitrate,Bronze,1612299498,17158080
bitrate,S2,1612299499,9263408
packetcount,Gold,1612299499,1298
packetcount,S2,1612299499,803
bitrate,Gold,1612299499,15202176
packetcount,S1,1612299499,800
bitrate,S1,1612299499,9228800
packetcount,Bronze,1612299499,1388
bitrate,Bronze,1612299499,16256256
bitrate,Bronze,1612299500,16841856
packetcount,S2,1612299500,803
bitrate,S2,1612299500,9263408
bitrate,S1,1612299500,9171120
packetcount,S1,1612299500,795
packetcount,Bronze,1612299500,1438
bitrate,Gold,1612299500,14675136
packetcount,Gold,1612299500,1253
packetcount,Gold,1612299501,863
bitrate,Gold,1612299501,10107456
packetcount,S1,1612299501,795
packetcount,S2,1612299501,801
bitrate,S1,1612299501,9171120
bitrate,S2,1612299501,9240336
packetcount,Bronze,1612299501,1827
bitrate,Bronze,1612299501,21397824
bitrate,Gold,1612299502,16525632
packetcount,S1,1612299502,794
packetcount,Gold,1612299502,1411
bitrate,S1,1612299502,9159584
packetcount,S2,1612299502,800
bitrate,S2,1612299502,9228800
packetcount,Bronze,1612299502,1287
bitrate,Bronze,1612299502,15073344
packetcount,S2,1612299503,802
packetcount,Bronze,1612299503,998
bitrate,Bronze,1612299503,11688576
bitrate,S2,1612299503,9251872
packetcount,Gold,1612299503,1687
bitrate,Gold,1612299503,19758144
bitrate,S1,1612299503,9251872
packetcount,S1,1612299503,802
bitrate,Bronze,1612299504,13644480
bitrate,S2,1612299504,9286480
packetcount,S1,1612299504,800
packetcount,Bronze,1612299504,1165
packetcount,S2,1612299504,805
bitrate,S1,1612299504,9228800
packetcount,Gold,1612299504,1520
bitrate,Gold,1612299504,17802240
packetcount,S1,1612299505,798
bitrate,Gold,1612299505,18165312
packetcount,Gold,1612299505,1551
packetcount,S2,1612299505,798
bitrate,S2,1612299505,9205728
bitrate,S1,1612299505,9205728
packetcount,Bronze,1612299505,1142
bitrate,Bronze,1612299505,13375104
bitrate,S2,1612299506,9251872
packetcount,S1,1612299506,788
packetcount,S2,1612299506,802
bitrate,Gold,1612299506,15026496
packetcount,Gold,1612299506,1283
bitrate,S1,1612299506,9090368
packetcount,Bronze,1612299506,1416
bitrate,Bronze,1612299506,16584192
packetcount,S1,1612299507,799
packetcount,S2,1612299507,803
packetcount,Bronze,1612299507,1339
bitrate,S1,1612299507,9217264
bitrate,Bronze,1612299507,15682368
bitrate,S2,1612299507,9263408
packetcount,Gold,1612299507,1348
bitrate,Gold,1612299507,15787776
packetcount,Gold,1612299508,1529
packetcount,S1,1612299508,793
bitrate,Gold,1612299508,17907648
bitrate,S2,1612299508,9217264
bitrate,S1,1612299508,9148048
packetcount,S2,1612299508,799
packetcount,Bronze,1612299508,1168
bitrate,Bronze,1612299508,13679616
packetcount,S1,1612299509,794
packetcount,Gold,1612299509,968
packetcount,S2,1612299509,805
bitrate,Gold,1612299509,11337216
bitrate,S2,1612299509,9286480
bitrate,S1,1612299509,9159584
packetcount,Bronze,1612299509,1722
bitrate,Bronze,1612299509,20168064
packetcount,S1,1612299510,796
bitrate,S1,1612299510,9182656
packetcount,S2,1612299510,796
bitrate,S2,1612299510,9182656
bitrate,Bronze,1612299510,14159808
packetcount,Bronze,1612299510,1209
packetcount,Gold,1612299510,1488
bitrate,Gold,1612299510,17427456
packetcount,Bronze,1612299511,1396
bitrate,Bronze,1612299511,16349952
bitrate,S2,1612299511,9217264
packetcount,S1,1612299511,796
bitrate,S1,1612299511,9182656
packetcount,S2,1612299511,799
packetcount,Gold,1612299511,1299
bitrate,Gold,1612299511,15213888
packetcount,Bronze,1612299512,1684
bitrate,Bronze,1612299512,19723008
bitrate,S1,1612299512,9217264
packetcount,Gold,1612299512,1003
packetcount,S1,1612299512,799
bitrate,S2,1612299512,9263408
packetcount,S2,1612299512,803
bitrate,Gold,1612299512,11747136
packetcount,Gold,1612299513,1204
bitrate,Gold,1612299513,14101248
packetcount,S2,1612299513,798
bitrate,S2,1612299513,9205728
packetcount,S1,1612299513,795
bitrate,S1,1612299513,9171120
packetcount,Bronze,1612299513,1492
bitrate,Bronze,1612299513,17474304
packetcount,Gold,1612299514,1049
packetcount,S1,1612299514,793
bitrate,S1,1612299514,9148048
bitrate,Gold,1612299514,12285888
bitrate,S2,1612299514,9228800
packetcount,S2,1612299514,800
packetcount,Bronze,1612299514,1647
bitrate,Bronze,1612299514,19289664
packetcount,S1,1612299515,797
bitrate,Gold,1612299515,15600384
packetcount,S2,1612299515,800
bitrate,S2,1612299515,9228800
bitrate,S1,1612299515,9194192
packetcount,Gold,1612299515,1332
packetcount,Bronze,1612299515,1360
bitrate,Bronze,1612299515,15928320
bitrate,Gold,1612299516,16900416
packetcount,Gold,1612299516,1443
packetcount,S2,1612299516,802
packetcount,Bronze,1612299516,1244
packetcount,S1,1612299516,800
bitrate,S1,1612299516,9228800
bitrate,Bronze,1612299516,14569728
bitrate,S2,1612299516,9251872
packetcount,S1,1612299517,798
packetcount,Bronze,1612299517,1389
bitrate,S1,1612299517,9205728
bitrate,Bronze,1612299517,16267968
packetcount,S2,1612299517,805
bitrate,S2,1612299517,9286480
packetcount,Gold,1612299517,1297
bitrate,Gold,1612299517,15190464
bitrate,Gold,1612299518,14066112
packetcount,S2,1612299518,800
packetcount,Gold,1612299518,1201
packetcount,Bronze,1612299518,1490
bitrate,S2,1612299518,9228800
bitrate,Bronze,1612299518,17450880
packetcount,S1,1612299518,797
bitrate,S1,1612299518,9194192
packetcount,S1,1612299519,794
bitrate,S1,1612299519,9159584
packetcount,S2,1612299519,801
packetcount,Bronze,1612299519,1463
bitrate,S2,1612299519,9240336
bitrate,Bronze,1612299519,17134656
packetcount,Gold,1612299519,1233
bitrate,Gold,1612299519,14440896
packetcount,S1,1612299520,797
bitrate,S1,1612299520,9194192
bitrate,Gold,1612299520,15787776
packetcount,Gold,1612299520,1348
packetcount,S2,1612299520,804
packetcount,Bronze,1612299520,1340
bitrate,S2,1612299520,9274944
bitrate,Bronze,1612299520,15694080
packetcount,Gold,1612299521,1140
packetcount,S2,1612299521,797
bitrate,S2,1612299521,9194192
bitrate,Gold,1612299521,13351680
packetcount,Bronze,1612299521,1555
bitrate,Bronze,1612299521,18212160
bitrate,S1,1612299521,9194192
packetcount,S1,1612299521,797
bitrate,Gold,1612299522,16244544
packetcount,Gold,1612299522,1387
packetcount,S1,1612299522,799
bitrate,S1,1612299522,9217264
packetcount,S2,1612299522,801
bitrate,S2,1612299522,9240336
packetcount,Bronze,1612299522,1301
bitrate,Bronze,1612299522,15237312
packetcount,S2,1612299523,805
bitrate,Bronze,1612299523,14124672
bitrate,S2,1612299523,9286480
packetcount,Bronze,1612299523,1206
packetcount,S1,1612299523,803
bitrate,S1,1612299523,9263408
packetcount,Gold,1612299523,1476
bitrate,Gold,1612299523,17286912
bitrate,S1,1612299524,9205728
packetcount,S2,1612299524,802
bitrate,Gold,1612299524,16443648
packetcount,Gold,1612299524,1404
packetcount,Bronze,1612299524,1286
packetcount,S1,1612299524,798
bitrate,Bronze,1612299524,15061632
bitrate,S2,1612299524,9251872
bitrate,Gold,1612299525,13890432
packetcount,S1,1612299525,794
packetcount,Gold,1612299525,1186
bitrate,S1,1612299525,9159584
packetcount,Bronze,1612299525,1506
bitrate,S2,1612299525,9217264
packetcount,S2,1612299525,799
bitrate,Bronze,1612299525,17638272
packetcount,Bronze,1612299526,1473
bitrate,Bronze,1612299526,17251776
packetcount,S2,1612299526,801
bitrate,S2,1612299526,9240336
packetcount,S1,1612299526,797
bitrate,S1,1612299526,9194192
packetcount,Gold,1612299526,1222
bitrate,Gold,1612299526,14312064
packetcount,S2,1612299527,801
packetcount,Bronze,1612299527,1586
bitrate,Bronze,1612299527,18575232
packetcount,S1,1612299527,798
bitrate,Gold,1612299527,12930048
bitrate,S1,1612299527,9205728
bitrate,S2,1612299527,9240336
packetcount,Gold,1612299527,1104
packetcount,S2,1612299528,802
bitrate,S2,1612299528,9251872
packetcount,S1,1612299528,792
bitrate,S1,1612299528,9136512
packetcount,Bronze,1612299528,1206
bitrate,Bronze,1612299528,14124672
packetcount,Gold,1612299528,1489
bitrate,Gold,1612299528,17439168
bitrate,Gold,1612299529,13796736
packetcount,S1,1612299529,798
bitrate,S1,1612299529,9205728
packetcount,Gold,1612299529,1178
packetcount,S2,1612299529,806
bitrate,S2,1612299529,9298016
packetcount,Bronze,1612299529,1507
bitrate,Bronze,1612299529,17649984
bitrate,S1,1612299530,9171120
bitrate,Bronze,1612299530,17076096
packetcount,Bronze,1612299530,1458
packetcount,S1,1612299530,795
packetcount,S2,1612299530,798
bitrate,S2,1612299530,9205728
packetcount,Gold,1612299530,1239
bitrate,Gold,1612299530,14511168
bitrate,Bronze,1612299531,12426432
packetcount,Gold,1612299531,1621
packetcount,S2,1612299531,806
packetcount,Bronze,1612299531,1061
bitrate,Gold,1612299531,18985152
bitrate,S2,1612299531,9298016
packetcount,S1,1612299531,801
bitrate,S1,1612299531,9240336
packetcount,S1,1612299532,790
bitrate,Bronze,1612299532,16291392
packetcount,S2,1612299532,799
bitrate,S1,1612299532,9113440
bitrate,S2,1612299532,9217264
packetcount,Bronze,1612299532,1391
packetcount,Gold,1612299532,1309
bitrate,Gold,1612299532,15331008
packetcount,S2,1612299533,801
bitrate,S2,1612299533,9240336
bitrate,Bronze,1612299533,16396800
packetcount,Bronze,1612299533,1400
bitrate,S1,1612299533,9182656
packetcount,S1,1612299533,796
packetcount,Gold,1612299533,1292
bitrate,Gold,1612299533,15131904
packetcount,S2,1612299534,802
packetcount,S1,1612299534,798
bitrate,Bronze,1612299534,13995840
packetcount,Bronze,1612299534,1195
bitrate,S1,1612299534,9205728
bitrate,S2,1612299534,9251872
packetcount,Gold,1612299534,1494
bitrate,Gold,1612299534,17497728
packetcount,S2,1612299535,802
bitrate,S2,1612299535,9251872
packetcount,Bronze,1612299535,1069
bitrate,S1,1612299535,9194192
bitrate,Bronze,1612299535,12520128
packetcount,S1,1612299535,797
packetcount,Gold,1612299535,1621
bitrate,Gold,1612299535,18985152
packetcount,S1,1612299536,799
bitrate,S1,1612299536,9217264
bitrate,S2,1612299536,9286480
packetcount,S2,1612299536,805
packetcount,Bronze,1612299536,905
packetcount,Gold,1612299536,1780
bitrate,Bronze,1612299536,10599360
bitrate,Gold,1612299536,20847360
bitrate,Gold,1612299537,16642752
packetcount,Gold,1612299537,1421
packetcount,S2,1612299537,802
bitrate,S2,1612299537,9251872
packetcount,S1,1612299537,800
bitrate,S1,1612299537,9228800
packetcount,Bronze,1612299537,1267
bitrate,Bronze,1612299537,14839104
bitrate,Gold,1612299538,15026496
bitrate,S2,1612299538,9217264
packetcount,Gold,1612299538,1283
bitrate,S1,1612299538,9159584
packetcount,S2,1612299538,799
packetcount,S1,1612299538,794
packetcount,Bronze,1612299538,1412
bitrate,Bronze,1612299538,16537344
packetcount,S1,1612299539,795
bitrate,Bronze,1612299539,14757120
bitrate,S2,1612299539,9251872
packetcount,Bronze,1612299539,1260
packetcount,S2,1612299539,802
bitrate,S1,1612299539,9171120
packetcount,Gold,1612299539,1433
bitrate,Gold,1612299539,16783296
packetcount,Bronze,1612299540,1323
bitrate,Bronze,1612299540,15494976
bitrate,S2,1612299540,9240336
packetcount,S2,1612299540,801
bitrate,S1,1612299540,9240336
packetcount,S1,1612299540,801
packetcount,Gold,1612299540,1364
bitrate,Gold,1612299540,15975168
bitrate,Bronze,1612299541,14241792
packetcount,S1,1612299541,800
packetcount,Bronze,1612299541,1216
packetcount,S2,1612299541,805
bitrate,S2,1612299541,9286480
bitrate,S1,1612299541,9228800
packetcount,Gold,1612299541,1468
bitrate,Gold,1612299541,17193216
packetcount,S1,1612299542,799
bitrate,S1,1612299542,9217264
packetcount,S2,1612299542,800
bitrate,S2,1612299542,9228800
packetcount,Bronze,1612299542,1446
bitrate,Bronze,1612299542,16935552
bitrate,Gold,1612299542,14558016
packetcount,Gold,1612299542,1243
packetcount,Bronze,1612299543,1358
packetcount,S1,1612299543,798
packetcount,S2,1612299543,801
bitrate,S2,1612299543,9240336
bitrate,Bronze,1612299543,15904896
bitrate,S1,1612299543,9205728
packetcount,Gold,1612299543,1334
bitrate,Gold,1612299543,15623808
packetcount,Gold,1612299544,1411
packetcount,S1,1612299544,800
bitrate,S1,1612299544,9228800
bitrate,Bronze,1612299544,14932800
bitrate,Gold,1612299544,16525632
packetcount,Bronze,1612299544,1275
packetcount,S2,1612299544,802
bitrate,S2,1612299544,9251872
packetcount,Gold,1612299545,1221
packetcount,S2,1612299545,807
bitrate,Gold,1612299545,14300352
bitrate,S2,1612299545,9309552
packetcount,S1,1612299545,799
bitrate,S1,1612299545,9217264
packetcount,Bronze,1612299545,1463
bitrate,Bronze,1612299545,17134656
packetcount,S1,1612299546,795
packetcount,S2,1612299546,799
packetcount,Bronze,1612299546,1387
bitrate,S1,1612299546,9171120
bitrate,Bronze,1612299546,16244544
bitrate,S2,1612299546,9217264
packetcount,Gold,1612299546,1308
bitrate,Gold,1612299546,15319296
packetcount,S2,1612299547,799
bitrate,Bronze,1612299547,17181504
packetcount,Gold,1612299547,1237
bitrate,S2,1612299547,9217264
packetcount,Bronze,1612299547,1467
bitrate,Gold,1612299547,14487744
packetcount,S1,1612299547,786
bitrate,S1,1612299547,9067296
bitrate,S2,1612299548,9240336
bitrate,Gold,1612299548,14417472
packetcount,S2,1612299548,801
packetcount,Gold,1612299548,1231
packetcount,S1,1612299548,799
bitrate,S1,1612299548,9217264
packetcount,Bronze,1612299548,1458
bitrate,Bronze,1612299548,17076096
packetcount,Gold,1612299549,1150
packetcount,S2,1612299549,802
bitrate,Gold,1612299549,13468800
bitrate,S2,1612299549,9251872
packetcount,S1,1612299549,799
bitrate,S1,1612299549,9217264
packetcount,Bronze,1612299549,1539
bitrate,Bronze,1612299549,18024768
packetcount,Gold,1612299550,1271
packetcount,S1,1612299550,796
bitrate,Gold,1612299550,14885952
bitrate,S1,1612299550,9182656
packetcount,S2,1612299550,802
bitrate,S2,1612299550,9251872
packetcount,Bronze,1612299550,1420
bitrate,Bronze,1612299550,16631040
packetcount,S1,1612299551,797
packetcount,S2,1612299551,802
packetcount,Bronze,1612299551,1338
bitrate,Bronze,1612299551,15670656
bitrate,S2,1612299551,9251872
bitrate,S1,1612299551,9194192
packetcount,Gold,1612299551,1352
bitrate,Gold,1612299551,15834624
packetcount,S1,1612299552,791
packetcount,S2,1612299552,802
bitrate,S2,1612299552,9251872
bitrate,S1,1612299552,9124976
packetcount,Gold,1612299552,1672
bitrate,Gold,1612299552,19582464
bitrate,Bronze,1612299552,11993088
packetcount,Bronze,1612299552,1024
packetcount,Gold,1612299553,1384
bitrate,Gold,1612299553,16209408
bitrate,S2,1612299553,9251872
packetcount,S2,1612299553,802
packetcount,Bronze,1612299553,1303
bitrate,S1,1612299553,9228800
packetcount,S1,1612299553,800
bitrate,Bronze,1612299553,15260736
packetcount,Bronze,1612299554,1349
packetcount,S2,1612299554,802
