datatype,flow,timestamp,value,time_offset
bitrate,Gold,1612299568,17486016,324
packetcount,Bronze,1612299568,1191,324
bitrate,Bronze,1612299568,13948992,324
packetcount,Bronze,1612299569,872,325
bitrate,Bronze,1612299569,10212864,325
bitrate,S2,1612299569,9240336,325
packetcount,S2,1612299569,801,325
packetcount,S1,1612299569,795,325
bitrate,S1,1612299569,9171120,325
bitrate,Gold,1612299569,21327552,325
packetcount,Gold,1612299569,1821,325
bitrate,Gold,1612299570,20226624,326
packetcount,S2,1612299570,803,326
packetcount,Gold,1612299570,1727,326
bitrate,S2,1612299570,9263408,326
packetcount,Bronze,1612299570,957,326
packetcount,S1,1612299570,802,326
bitrate,Bronze,1612299570,11208384,326
bitrate,S1,1612299570,9251872,326
packetcount,S2,1612299571,800,327
bitrate,S2,1612299571,9228800,327
packetcount,Bronze,1612299571,1327,327
bitrate,Bronze,1612299571,15541824,327
bitrate,S1,1612299571,9194192,327
packetcount,S1,1612299571,797,327
packetcount,Gold,1612299571,1365,327
bitrate,Gold,1612299571,15986880,327
bitrate,S1,1612299572,9205728,328
bitrate,Bronze,1612299572,16607616,328
packetcount,Bronze,1612299572,1418,328
packetcount,S2,1612299572,803,328
bitrate,S2,1612299572,9263408,328
packetcount,Gold,1612299572,1271,328
bitrate,Gold,1612299572,14885952,328
packetcount,S1,1612299572,798,328
packetcount,Bronze,1612299573,1541,329
packetcount,S2,1612299573,801,329
bitrate,Bronze,1612299573,18048192,329
bitrate,S2,1612299573,9240336,329
packetcount,S1,1612299573,797,329
packetcount,Gold,1612299573,1150,329
bitrate,Gold,1612299573,13468800,329
bitrate,S1,1612299573,9194192,329
bitrate,Gold,1612299574,19043712,330
packetcount,Gold,1612299574,1626,330
packetcount,S2,1612299574,801,330
bitrate,S2,1612299574,9240336,330
packetcount,S1,1612299574,799,330
bitrate,S1,1612299574,9217264,330
bitrate,Bronze,1612299574,12449856,330
packetcount,Bronze,1612299574,1063,330
bitrate,Gold,1612299575,17685120,331
bitrate,S2,1612299575,9240336,331
packetcount,S2,1612299575,801,331
packetcount,S1,1612299575,796,331
packetcount,Gold,1612299575,1510,331
bitrate,S1,1612299575,9182656,331
packetcount,Bronze,1612299575,1182,331
bitrate,Bronze,1612299575,13843584,331
bitrate,Gold,1612299576,15858048,332
packetcount,S2,1612299576,804,332
packetcount,Gold,1612299576,1354,332
bitrate,S2,1612299576,9274944,332
bitrate,S1,1612299576,9228800,332
packetcount,S1,1612299576,800,332
bitrate,Bronze,1612299576,15588672,332
packetcount,Bronze,1612299576,1331,332
packetcount,S1,1612299577,797,333
packetcount,Bronze,1612299577,1370,333
packetcount,S2,1612299577,804,333
bitrate,S2,1612299577,9274944,333
bitrate,Bronze,1612299577,16045440,333
bitrate,S1,1612299577,9194192,333
packetcount,Gold,1612299577,1318,333
bitrate,Gold,1612299577,15436416,333
packetcount,Gold,1612299578,1443,334
packetcount,S1,1612299578,801,334
bitrate,S1,1612299578,9240336,334
bitrate,Gold,1612299578,16900416,334
packetcount,S2,1612299578,802,334
bitrate,S2,1612299578,9251872,334
packetcount,Bronze,1612299578,1244,334
bitrate,Bronze,1612299578,14569728,334
packetcount,Gold,1612299579,1677,335
bitrate,Gold,1612299579,19641024,335
packetcount,S2,1612299579,800,335
bitrate,S2,1612299579,9228800,335
packetcount,S1,1612299579,800,335
bitrate,S1,1612299579,9228800,335
packetcount,Bronze,1612299579,1012,335
bitrate,Bronze,1612299579,11852544,335
packetcount,Bronze,1612299580,1274,336
packetcount,S2,1612299580,801,336
packetcount,S1,1612299580,801,336
bitrate,S1,1612299580,9240336,336
packetcount,Gold,1612299580,1413,336
bitrate,Bronze,1612299580,14921088,336
bitrate,Gold,1612299580,16549056,336
bitrate,S2,1612299580,9240336,336
packetcount,Bronze,1612299581,1255,337
bitrate,Bronze,1612299581,14698560,337
bitrate,Gold,1612299581,16947264,337
packetcount,Gold,1612299581,1447,337
packetcount,S2,1612299581,799,337
bitrate,S2,1612299581,9217264,337
packetcount,S1,1612299581,788,337
bitrate,S1,1612299581,9090368,337
packetcount,Bronze,1612299582,1361,338
packetcount,Gold,1612299582,1329,338
packetcount,S1,1612299582,797,338
bitrate,Gold,1612299582,15565248,338
bitrate,S1,1612299582,9194192,338
bitrate,Bronze,1612299582,15940032,338
packetcount,S2,1612299582,802,338
bitrate,S2,1612299582,9251872,338
packetcount,S2,1612299583,799,339
bitrate,S1,1612299583,9182656,339
bitrate,S2,1612299583,9217264,339
packetcount,S1,1612299583,796,339
packetcount,Bronze,1612299583,1245,339
bitrate,Bronze,1612299583,14581440,339
packetcount,Gold,1612299583,1449,339
bitrate,Gold,1612299583,16970688,339
bitrate,Gold,1612299584,18879744,340
packetcount,Gold,1612299584,1612,340
packetcount,S2,1612299584,805,340
bitrate,S2,1612299584,9286480,340
packetcount,S1,1612299584,798,340
bitrate,S1,1612299584,9205728,340
bitrate,Bronze,1612299584,12590400,340
packetcount,Bronze,1612299584,1075,340
bitrate,S1,1612299585,9228800,341
bitrate,Gold,1612299585,18469824,341
packetcount,S1,1612299585,800,341
packetcount,Gold,1612299585,1577,341
packetcount,S2,1612299585,802,341
bitrate,S2,1612299585,9251872,341
packetcount,Bronze,1612299585,1108,341
bitrate,Bronze,1612299585,12976896,341
packetcount,S1,1612299586,797,342
packetcount,S2,1612299586,800,342
bitrate,S2,1612299586,9228800,342
bitrate,Gold,1612299586,21784320,342
packetcount,Gold,1612299586,1860,342
bitrate,S1,1612299586,9194192,342
packetcount,Bronze,1612299586,834,342
bitrate,Bronze,1612299586,9767808,342
packetcount,S1,1612299587,801,343
bitrate,S1,1612299587,9240336,343
packetcount,Gold,1612299587,1952,343
packetcount,S2,1612299587,802,343
bitrate,Gold,1612299587,22861824,343
bitrate,S2,1612299587,9251872,343
packetcount,Bronze,1612299587,734,343
bitrate,Bronze,1612299587,8596608,343
packetcount,Gold,1612299588,2028,344
bitrate,Gold,1612299588,23751936,344
bitrate,S1,1612299588,9251872,344
packetcount,S1,1612299588,802,344
bitrate,S2,1612299588,9240336,344
packetcount,S2,1612299588,801,344
bitrate,Bronze,1612299588,7718208,344
packetcount,Bronze,1612299588,659,344
packetcount,S1,1612299589,810,345
packetcount,S2,1612299589,812,345
bitrate,S2,1612299589,9367232,345
bitrate,Gold,1612299589,24618624,345
bitrate,S1,1612299589,9344160,345
packetcount,Gold,1612299589,2102,345
packetcount,Bronze,1612299589,565,345
bitrate,Bronze,1612299589,6617280,345
packetcount,Gold,1612299590,2229,346
packetcount,S2,1612299590,797,346
bitrate,S2,1612299590,9194192,346
bitrate,Gold,1612299590,26106048,346
bitrate,S1,1612299590,9182656,346
packetcount,S1,1612299590,796,346
bitrate,Bronze,1612299590,5469504,346
packetcount,Bronze,1612299590,467,346
bitrate,Gold,1612299591,26094336,347
packetcount,Gold,1612299591,2228,347
packetcount,S1,1612299591,796,347
packetcount,S2,1612299591,799,347
bitrate,S1,1612299591,9182656,347
bitrate,S2,1612299591,9217264,347
bitrate,Bronze,1612299591,5457792,347
packetcount,Bronze,1612299591,466,347
bitrate,Gold,1612299592,25942080,348
packetcount,Bronze,1612299592,467,348
bitrate,Bronze,1612299592,5469504,348
packetcount,S1,1612299592,804,348
packetcount,Gold,1612299592,2215,348
bitrate,S1,1612299592,9274944,348
packetcount,S2,1612299592,803,348
bitrate,S2,1612299592,9263408,348
packetcount,Gold,1612299593,2193,349
packetcount,Bronze,1612299593,497,349
bitrate,Bronze,1612299593,5820864,349
bitrate,S2,1612299593,9251872,349
bitrate,Gold,1612299593,25683552,349
packetcount,S2,1612299593,802,349
packetcount,S1,1612299593,798,349
bitrate,S1,1612299593,9205728,349
packetcount,Bronze,1612299594,469,350
bitrate,Bronze,1612299594,5492928,350
packetcount,S2,1612299594,802,350
packetcount,Gold,1612299594,2215,350
packetcount,S1,1612299594,803,350
bitrate,S2,1612299594,9251872,350
bitrate,S1,1612299594,9263408,350
bitrate,Gold,1612299594,25942080,350
bitrate,Gold,1612299595,25625856,351
packetcount,Gold,1612299595,2188,351
bitrate,S2,1612299595,9286480,351
packetcount,S2,1612299595,805,351
packetcount,S1,1612299595,801,351
bitrate,S1,1612299595,9240336,351
packetcount,Bronze,1612299595,495,351
bitrate,Bronze,1612299595,5797440,351
packetcount,Gold,1612299596,2176,352
packetcount,Bronze,1612299596,489,352
bitrate,Bronze,1612299596,5727168,352
bitrate,Gold,1612299596,25485312,352
packetcount,S1,1612299596,812,352
bitrate,S1,1612299596,9367232,352
packetcount,S2,1612299596,812,352
bitrate,S2,1612299596,9367232,352
bitrate,Gold,1612299597,25450176,353
packetcount,Gold,1612299597,2173,353
packetcount,S1,1612299597,812,353
bitrate,S2,1612299597,9355696,353
bitrate,S1,1612299597,9367232,353
packetcount,S2,1612299597,811,353
packetcount,Bronze,1612299597,494,353
bitrate,Bronze,1612299597,5785728,353
packetcount,Gold,1612299598,2133,354
packetcount,S1,1612299598,803,354
bitrate,Gold,1612299598,24981696,354
bitrate,S1,1612299598,9263408,354
packetcount,S2,1612299598,803,354
packetcount,Bronze,1612299598,488,354
bitrate,Bronze,1612299598,5715456,354
bitrate,S2,1612299598,9263408,354
packetcount,S2,1612299599,790,355
packetcount,S1,1612299599,790,355
bitrate,Gold,1612299599,24232128,355
bitrate,S1,1612299599,9113440,355
bitrate,S2,1612299599,9113440,355
packetcount,Gold,1612299599,2069,355
packetcount,Bronze,1612299599,489,355
bitrate,Bronze,1612299599,5727168,355
bitrate,Gold,1612299600,25497024,356
packetcount,Bronze,1612299600,497,356
packetcount,Gold,1612299600,2177,356
packetcount,S1,1612299600,807,356
packetcount,S2,1612299600,808,356
bitrate,Bronze,1612299600,5820864,356
bitrate,S1,1612299600,9309552,356
bitrate,S2,1612299600,9321088,356
bitrate,Gold,1612299601,24981696,357
packetcount,Gold,1612299601,2133,357
bitrate,S2,1612299601,9344160,357
bitrate,S1,1612299601,9344160,357
packetcount,S1,1612299601,810,357
packetcount,S2,1612299601,810,357
packetcount,Bronze,1612299601,479,357
bitrate,Bronze,1612299601,5610048,357
bitrate,S1,1612299602,9194192,358
packetcount,S1,1612299602,797,358
packetcount,Bronze,1612299602,503,358
bitrate,Gold,1612299602,25145664,358
packetcount,Gold,1612299602,2147,358
bitrate,Bronze,1612299602,5891136,358
packetcount,S2,1612299602,797,358
bitrate,S2,1612299602,9194192,358
bitrate,Gold,1612299603,25145664,359
packetcount,Bronze,1612299603,468,359
packetcount,Gold,1612299603,2147,359
packetcount,S2,1612299603,806,359
bitrate,S2,1612299603,9298016,359
bitrate,Bronze,1612299603,5481216,359
packetcount,S1,1612299603,806,359
bitrate,S1,1612299603,9298016,359
packetcount,S2,1612299604,805,360
bitrate,S2,1612299604,9286480,360
packetcount,Gold,1612299604,2123,360
bitrate,Gold,1612299604,24864576,360
packetcount,S1,1612299604,805,360
bitrate,S1,1612299604,9286480,360
packetcount,Bronze,1612299604,516,360
bitrate,Bronze,1612299604,6043392,360
packetcount,Gold,1612299605,1981,361
bitrate,Gold,1612299605,23201472,361
bitrate,S1,1612299605,9136512,361
packetcount,S1,1612299605,792,361
packetcount,S2,1612299605,791,361
bitrate,Bronze,1612299605,5703744,361
bitrate,S2,1612299605,9124976,361
packetcount,Bronze,1612299605,487,361
bitrate,Gold,1612299606,25930368,362
packetcount,S2,1612299606,800,362
packetcount,S1,1612299606,799,362
packetcount,Gold,1612299606,2214,362
bitrate,S1,1612299606,9217264,362
bitrate,S2,1612299606,9228800,362
packetcount,Bronze,1612299606,478,362
bitrate,Bronze,1612299606,5598336,362
packetcount,Gold,1612299607,2172,363
bitrate,S2,1612299607,9274944,363
bitrate,Gold,1612299607,25438464,363
packetcount,S2,1612299607,804,363
packetcount,S1,1612299607,805,363
bitrate,S1,1612299607,9286480,363
packetcount,Bronze,1612299607,507,363
bitrate,Bronze,1612299607,5937984,363
bitrate,Bronze,1612299608,5809152,364
packetcount,S1,1612299608,812,364
bitrate,S1,1612299608,9367232,364
bitrate,S2,1612299608,9367232,364
packetcount,S2,1612299608,812,364
packetcount,Gold,1612299608,2171,364
bitrate,Gold,1612299608,25426752,364
packetcount,Bronze,1612299608,496,364
packetcount,Gold,1612299609,2138,365
bitrate,Bronze,1612299609,5785728,365
bitrate,Gold,1612299609,25040256,365
packetcount,S2,1612299609,804,365
packetcount,Bronze,1612299609,494,365
bitrate,S2,1612299609,9274944,365
packetcount,S1,1612299609,803,365
bitrate,S1,1612299609,9263408,365
packetcount,Gold,1612299610,1999,366
packetcount,Bronze,1612299610,476,366
packetcount,S1,1612299610,793,366
bitrate,Bronze,1612299610,5574912,366
bitrate,S1,1612299610,9148048,366
packetcount,S2,1612299610,792,366
bitrate,S2,1612299610,9136512,366
bitrate,Gold,1612299610,23412288,366
packetcount,Bronze,1612299611,498,367
packetcount,Gold,1612299611,2197,367
packetcount,S2,1612299611,798,367
bitrate,Bronze,1612299611,5832576,367
bitrate,Gold,1612299611,25731264,367
bitrate,S1,1612299611,9205728,367
packetcount,S1,1612299611,798,367
bitrate,S2,1612299611,9205728,367
packetcount,Gold,1612299612,2172,368
packetcount,S2,1612299612,809,368
bitrate,S2,1612299612,9332624,368
bitrate,Gold,1612299612,25438464,368
packetcount,S1,1612299612,809,368
bitrate,S1,1612299612,9332624,368
packetcount,Bronze,1612299612,499,368
bitrate,Bronze,1612299612,5844288,368
bitrate,Gold,1612299613,25391616,369
bitrate,S1,1612299613,9355696,369
packetcount,S1,1612299613,811,369
packetcount,Gold,1612299613,2168,369
packetcount,S2,1612299613,811,369
bitrate,S2,1612299613,9355696,369
packetcount,Bronze,1612299613,500,369
bitrate,Bronze,1612299613,5856000,369
packetcount,Gold,1612299614,2142,370
bitrate,Gold,1612299614,25087104,370
packetcount,S2,1612299614,804,370
bitrate,S2,1612299614,9274944,370
packetcount,S1,1612299614,804,370
bitrate,S1,1612299614,9274944,370
bitrate,Bronze,1612299614,5715456,370
packetcount,Bronze,1612299614,488,370
packetcount,Gold,1612299615,2128,371
bitrate,S2,1612299615,9263408,371
packetcount,S2,1612299615,803,371
bitrate,Gold,1612299615,24923136,371
packetcount,S1,1612299615,803,371
bitrate,S1,1612299615,9263408,371
packetcount,Bronze,1612299615,496,371
bitrate,Bronze,1612299615,5809152,371
packetcount,Gold,1612299616,2098,372
bitrate,Gold,1612299616,24571776,372
bitrate,S2,1612299616,9251872,372
packetcount,S2,1612299616,802,372
packetcount,S1,1612299616,802,372
bitrate,S1,1612299616,9251872,372
packetcount,Bronze,1612299616,493,372
bitrate,Bronze,1612299616,5774016,372
packetcount,Gold,1612299617,2142,373
bitrate,Gold,1612299617,25087104,373
packetcount,S1,1612299617,800,373
bitrate,S2,1612299617,9240336,373
packetcount,S2,1612299617,801,373
bitrate,S1,1612299617,9228800,373
packetcount,Bronze,1612299617,455,373
bitrate,Bronze,1612299617,5328960,373
packetcount,Gold,1612299618,2162,374
bitrate,Gold,1612299618,25321344,374
packetcount,S1,1612299618,805,374
bitrate,S1,1612299618,9286480,374
packetcount,S2,1612299618,804,374
bitrate,Bronze,1612299618,6066816,374
bitrate,S2,1612299618,9274944,374
packetcount,Bronze,1612299618,518,374
bitrate,Gold,1612299619,24911424,375
packetcount,Gold,1612299619,2127,375
packetcount,Bronze,1612299619,500,375
bitrate,S2,1612299619,9228800,375
bitrate,Bronze,1612299619,5856000,375
bitrate,S1,1612299619,9228800,375
packetcount,S2,1612299619,800,375
packetcount,S1,1612299619,800,375
packetcount,S1,1612299620,801,376
packetcount,S2,1612299620,801,376
packetcount,Gold,1612299620,2112,376
bitrate,Gold,1612299620,24735744,376
bitrate,S2,1612299620,9240336,376
bitrate,S1,1612299620,9240336,376
bitrate,Bronze,1612299620,5785728,376
packetcount,Bronze,1612299620,494,376
packetcount,S2,1612299621,800,377
bitrate,Bronze,1612299621,5738880,377
bitrate,S2,1612299621,9228800,377
packetcount,S1,1612299621,800,377
bitrate,S1,1612299621,9228800,377
packetcount,Bronze,1612299621,490,377
bitrate,Gold,1612299621,24864576,377
packetcount,Gold,1612299621,2123,377
packetcount,S1,1612299622,808,378
packetcount,S2,1612299622,809,378
bitrate,S2,1612299622,9332624,378
packetcount,Gold,1612299622,2163,378
bitrate,Gold,1612299622,25333056,378
bitrate,S1,1612299622,9321088,378
bitrate,Bronze,1612299622,5504640,378
packetcount,Bronze,1612299622,470,378
packetcount,S2,1612299623,796,379
bitrate,S2,1612299623,9182656,379
bitrate,S1,1612299623,9194192,379
packetcount,Gold,1612299623,2114,379
packetcount,S1,1612299623,797,379
bitrate,Gold,1612299623,24759168,379
packetcount,Bronze,1612299623,514,379
bitrate,Bronze,1612299623,6019968,379
packetcount,Bronze,1612299624,440,380
packetcount,S1,1612299624,810,380
bitrate,S1,1612299624,9344160,380
bitrate,S2,1612299624,9344160,380
bitrate,Bronze,1612299624,5153280,380
packetcount,S2,1612299624,810,380
packetcount,Gold,1612299624,2166,380
bitrate,Gold,1612299624,25368192,380
packetcount,S1,1612299625,790,381
packetcount,Bronze,1612299625,511,381
bitrate,Bronze,1612299625,5984832,381
bitrate,Gold,1612299625,23318592,381
bitrate,S1,1612299625,9113440,381
packetcount,Gold,1612299625,1991,381
bitrate,S2,1612299625,9113440,381
packetcount,S2,1612299625,790,381
packetcount,Gold,1612299626,2178,382
bitrate,Gold,1612299626,25508736,382
bitrate,S2,1612299626,9194192,382
packetcount,S2,1612299626,797,382
packetcount,Bronze,1612299626,517,382
packetcount,S1,1612299626,797,382
bitrate,S1,1612299626,9194192,382
bitrate,Bronze,1612299626,6055104,382
bitrate,Gold,1612299627,25485312,383
packetcount,Gold,1612299627,2176,383
packetcount,S1,1612299627,809,383
bitrate,S2,1612299627,9332624,383
packetcount,S2,1612299627,809,383
bitrate,S1,1612299627,9332624,383
packetcount,Bronze,1612299627,496,383
bitrate,Bronze,1612299627,5809152,383
packetcount,Bronze,1612299628,497,384
bitrate,S1,1612299628,9344160,384
packetcount,S2,1612299628,811,384
bitrate,S2,1612299628,9355696,384
packetcount,S1,1612299628,810,384
bitrate,Bronze,1612299628,5820864,384
bitrate,Gold,1612299628,25426752,384
packetcount,Gold,1612299628,2171,384
packetcount,S2,1612299629,806,385
packetcount,S1,1612299629,806,385
bitrate,S1,1612299629,9298016,385
bitrate,S2,1612299629,9298016,385
bitrate,Gold,1612299629,25169088,385
packetcount,Gold,1612299629,2149,385
packetcount,Bronze,1612299629,463,385
bitrate,Bronze,1612299629,5422656,385
packetcount,Gold,1612299630,2120,386
bitrate,Gold,1612299630,24829440,386
packetcount,S2,1612299630,800,386
bitrate,S2,1612299630,9228800,386
bitrate,Bronze,1612299630,6137088,386
packetcount,Bronze,1612299630,524,386
bitrate,S1,1612299630,9240336,386
packetcount,S1,1612299630,801,386
packetcount,S1,1612299631,793,387
bitrate,S2,1612299631,9148048,387
packetcount,S2,1612299631,793,387
bitrate,S1,1612299631,9148048,387
bitrate,Gold,1612299631,23084352,387
packetcount,Gold,1612299631,1971,387
packetcount,Bronze,1612299631,478,387
bitrate,Bronze,1612299631,5598336,387
packetcount,Bronze,1612299632,481,388
bitrate,Bronze,1612299632,5633472,388
bitrate,S1,1612299632,9101904,388
packetcount,S1,1612299632,789,388
packetcount,S2,1612299632,790,388
bitrate,S2,1612299632,9113440,388
packetcount,Gold,1612299632,2229,388
bitrate,Gold,1612299632,26106048,388
packetcount,Gold,1612299633,2152,389
bitrate,Gold,1612299633,25204224,389
bitrate,S2,1612299633,9390304,389
packetcount,S2,1612299633,814,389
packetcount,S1,1612299633,814,389
bitrate,S1,1612299633,9390304,389
packetcount,Bronze,1612299633,510,389
bitrate,Bronze,1612299633,5973120,389
packetcount,S2,1612299634,809,390
bitrate,Gold,1612299634,25450176,390
packetcount,Gold,1612299634,2173,390
bitrate,S2,1612299634,9332624,390
packetcount,Bronze,1612299634,498,390
packetcount,S1,1612299634,809,390
bitrate,Bronze,1612299634,5832576,390
bitrate,S1,1612299634,9332624,390
bitrate,Gold,1612299635,25051968,391
packetcount,S2,1612299635,808,391
bitrate,S2,1612299635,9321088,391
packetcount,S1,1612299635,808,391
bitrate,S1,1612299635,9321088,391
packetcount,Gold,1612299635,2139,391
packetcount,Bronze,1612299635,467,391
bitrate,Bronze,1612299635,5469504,391
packetcount,Gold,1612299636,1982,392
packetcount,S2,1612299636,791,392
bitrate,Gold,1612299636,23213184,392
bitrate,S2,1612299636,9124976,392
bitrate,S1,1612299636,9113440,392
packetcount,S1,1612299636,790,392
packetcount,Bronze,1612299636,511,392
bitrate,Bronze,1612299636,5984832,392
packetcount,Bronze,1612299637,472,393
bitrate,Gold,1612299637,26082624,393
bitrate,Bronze,1612299637,5528064,393
packetcount,S2,1612299637,794,393
bitrate,S2,1612299637,9159584,393
packetcount,Gold,1612299637,2227,393
bitrate,S1,1612299637,9171120,393
packetcount,S1,1612299637,795,393
bitrate,Gold,1612299638,25227648,394
packetcount,Gold,1612299638,2154,394
packetcount,S2,1612299638,813,394
bitrate,S2,1612299638,9378768,394
bitrate,Bronze,1612299638,5984832,394
packetcount,S1,1612299638,813,394
bitrate,S1,1612299638,9378768,394
packetcount,Bronze,1612299638,511,394
bitrate,Gold,1612299639,25426752,395
packetcount,Gold,1612299639,2171,395
bitrate,S2,1612299639,9332624,395
packetcount,S2,1612299639,809,395
bitrate,S1,1612299639,9332624,395
packetcount,S1,1612299639,809,395
bitrate,Bronze,1612299639,5867712,395
packetcount,Bronze,1612299639,501,395
packetcount,S2,1612299640,792,396
packetcount,S1,1612299640,792,396
bitrate,S1,1612299640,9136512,396
packetcount,Bronze,1612299640,412,396
bitrate,S2,1612299640,9136512,396
packetcount,Gold,1612299640,2064,396
bitrate,Gold,1612299640,24173568,396
bitrate,Bronze,1612299640,4825344,396
packetcount,S1,1612299641,800,397
bitrate,S1,1612299641,9228800,397
bitrate,S2,1612299641,9228800,397
packetcount,S2,1612299641,800,397
packetcount,Gold,1612299641,2135,397
bitrate,Gold,1612299641,25005120,397
packetcount,Bronze,1612299641,557,397
bitrate,Bronze,1612299641,6523584,397
packetcount,Gold,1612299642,2165,398
bitrate,Gold,1612299642,25356480,398
bitrate,S1,1612299642,9355696,398
packetcount,S1,1612299642,811,398
packetcount,S2,1612299642,811,398
bitrate,S2,1612299642,9355696,398
packetcount,Bronze,1612299642,502,398
bitrate,Bronze,1612299642,5879424,398
packetcount,S2,1612299643,810,399
packetcount,S1,1612299643,810,399
bitrate,S1,1612299643,9344160,399
packetcount,Gold,1612299643,2175,399
bitrate,Gold,1612299643,25473600,399
bitrate,S2,1612299643,9344160,399
bitrate,Bronze,1612299643,5785728,399
packetcount,Bronze,1612299643,494,399
packetcount,Gold,1612299644,2122,400
bitrate,S2,1612299644,9171120,400
packetcount,S1,1612299644,795,400
bitrate,S1,1612299644,9171120,400
bitrate,Gold,1612299644,24852864,400
packetcount,S2,1612299644,795,400
packetcount,Bronze,1612299644,487,400
bitrate,Bronze,1612299644,5703744,400
packetcount,Gold,1612299645,2144,401
packetcount,S2,1612299645,811,401
packetcount,S1,1612299645,811,401
bitrate,S2,1612299645,9355696,401
bitrate,Gold,1612299645,25110528,401
bitrate,S1,1612299645,9355696,401
packetcount,Bronze,1612299645,422,401
bitrate,Bronze,1612299645,4942464,401
packetcount,Gold,1612299646,2116,402
packetcount,S1,1612299646,795,402
bitrate,S1,1612299646,9171120,402
bitrate,Gold,1612299646,24782592,402
packetcount,S2,1612299646,795,402
bitrate,S2,1612299646,9171120,402
bitrate,Bronze,1612299646,6687552,402
packetcount,Bronze,1612299646,571,402
bitrate,S1,1612299647,9274944,403
packetcount,S1,1612299647,804,403
bitrate,S2,1612299647,9274944,403
packetcount,S2,1612299647,804,403
packetcount,Gold,1612299647,2140,403
bitrate,Gold,1612299647,25063680,403
packetcount,Bronze,1612299647,490,403
bitrate,Bronze,1612299647,5738880,403
packetcount,Bronze,1612299648,455,404
bitrate,Bronze,1612299648,5328960,404
bitrate,S1,1612299648,9332624,404
packetcount,S1,1612299648,809,404
packetcount,S2,1612299648,809,404
packetcount,Gold,1612299648,2156,404
bitrate,S2,1612299648,9332624,404
bitrate,Gold,1612299648,25251072,404
bitrate,S1,1612299649,9251872,405
packetcount,S1,1612299649,802,405
packetcount,Gold,1612299649,2136,405
bitrate,Gold,1612299649,25016832,405
packetcount,S2,1612299649,802,405
bitrate,S2,1612299649,9251872,405
bitrate,Bronze,1612299649,5375808,405
packetcount,Bronze,1612299649,459,405
packetcount,S2,1612299650,803,406
bitrate,S2,1612299650,9263408,406
bitrate,Gold,1612299650,24981696,406
packetcount,Gold,1612299650,2133,406
bitrate,S1,1612299650,9251872,406
packetcount,S1,1612299650,802,406
packetcount,Bronze,1612299650,513,406
bitrate,Bronze,1612299650,6008256,406
bitrate,Gold,1612299651,24747456,407
packetcount,Gold,1612299651,2113,407
packetcount,S1,1612299651,803,407
packetcount,S2,1612299651,802,407
bitrate,S1,1612299651,9263408,407
bitrate,S2,1612299651,9251872,407
packetcount,Bronze,1612299651,490,407
bitrate,Bronze,1612299651,5738880,407
packetcount,S1,1612299652,797,408
packetcount,Bronze,1612299652,545,408
bitrate,Bronze,1612299652,6383040,408
bitrate,S1,1612299652,9194192,408
bitrate,Gold,1612299652,24969984,408
packetcount,S2,1612299652,798,408
bitrate,S2,1612299652,9205728,408
packetcount,Gold,1612299652,2132,408
bitrate,S1,1612299653,9321088,409
packetcount,S1,1612299653,808,409
packetcount,Gold,1612299653,2152,409
bitrate,Gold,1612299653,25204224,409
packetcount,S2,1612299653,806,409
bitrate,S2,1612299653,9298016,409
packetcount,Bronze,1612299653,473,409
bitrate,Bronze,1612299653,5539776,409
packetcount,S2,1612299654,798,410
packetcount,S1,1612299654,797,410
bitrate,S1,1612299654,9194192,410
packetcount,Gold,1612299654,2111,410
bitrate,Gold,1612299654,24724032,410
bitrate,S2,1612299654,9205728,410
packetcount,Bronze,1612299654,511,410
bitrate,Bronze,1612299654,5984832,410
packetcount,S2,1612299655,805,411
bitrate,Gold,1612299655,25051968,411
packetcount,Gold,1612299655,2139,411
bitrate,S2,1612299655,9286480,411
packetcount,S1,1612299655,805,411
bitrate,S1,1612299655,9286480,411
bitrate,Bronze,1612299655,5785728,411
packetcount,Bronze,1612299655,494,411
packetcount,S2,1612299656,802,412
bitrate,S2,1612299656,9251872,412
packetcount,S1,1612299656,801,412
bitrate,S1,1612299656,9240336,412
packetcount,Gold,1612299656,2138,412
bitrate,Gold,1612299656,25040256,412
bitrate,Bronze,1612299656,5715456,412
packetcount,Bronze,1612299656,488,412
packetcount,Gold,1612299657,2120,413
bitrate,Gold,1612299657,24829440,413
bitrate,S2,1612299657,9228800,413
packetcount,S2,1612299657,800,413
packetcount,Bronze,1612299657,491,413
packetcount,S1,1612299657,800,413
bitrate,Bronze,1612299657,5750592,413
bitrate,S1,1612299657,9228800,413
bitrate,Bronze,1612299658,5820864,414
packetcount,S1,1612299658,810,414
packetcount,S2,1612299658,809,414
bitrate,S1,1612299658,9344160,414
packetcount,Gold,1612299658,2123,414
bitrate,Gold,1612299658,24864576,414
bitrate,S2,1612299658,9332624,414
packetcount,Bronze,1612299658,497,414
packetcount,S2,1612299659,803,415
packetcount,Gold,1612299659,2117,415
bitrate,S2,1612299659,9263408,415
bitrate,Gold,1612299659,24794304,415
packetcount,S1,1612299659,803,415
bitrate,S1,1612299659,9263408,415
packetcount,Bronze,1612299659,496,415
bitrate,Bronze,1612299659,5809152,415
packetcount,Gold,1612299660,2190,416
bitrate,Gold,1612299660,25649280,416
packetcount,S1,1612299660,802,416
bitrate,S1,1612299660,9251872,416
packetcount,S2,1612299660,802,416
bitrate,S2,1612299660,9251872,416
packetcount,Bronze,1612299660,444,416
bitrate,Bronze,1612299660,5200128,416
